CHR,START,END
16,28683554,28683657
3,133118839,133194066
17,26900133,26904282
7,150946411,150951476
17,18430871,18431775
17,61773262,61778532
16,28711615,28712861
19,42590263,42700737
17,65840061,65840130
16,28761280,28761916
14,77924213,77935817
5,19041118,19041495
17,65947001,65947862
4,110967002,111120355
3,50384761,50388522
16,28797731,28797834
16,28814097,28829149
7,151106247,151110440
17,65973814,65974084
6,41755400,41757636
10,118083940,118139541
17,65989996,65992547
12,131832015,131852100
16,28825301,28825994
12,110939460,110969891
17,66091209,66091898
5,19233475,19234596
12,111511772,111511893
12,131851205,131855604
16,28831891,28833354
9,26840683,26892802
3,190432600,190434188
17,66092187,66097615
16,28841933,28848521
Y,24795392,24805025
16,28855240,28855328
3,190548754,190549962
16,28873487,28874661
17,73008765,73017356
5,19735619,19735670
3,190931080,190952394
17,66098049,66111659
5,20158771,20159065
18,29171689,29178974
16,28890278,28891241
1,24645812,24690972
3,191275113,191308145
12,131953856,131977496
16,28892801,28892928
3,191358924,191359026
4,174252846,174256276
7,151124769,151136210
3,191359118,191359213
16,28968008,28978204
2,25231714,25231815
3,191670138,191670615
6,43573053,43596899
2,25280901,25281196
7,151130575,151130725
6,26043455,26043885
11,66624118,66627946
3,191693743,191693813
17,66121918,66148609
7,151161738,151162024
6,10723148,10731362
7,151198964,151200549
3,191747669,191754346
12,132081402,132081660
17,79523913,79615495
5,20304154,20305557
16,1413206,1464752
7,151503744,151507906
17,27281919,27333458
6,166822852,167319939
3,191810911,191811225
12,111740604,111740703
12,56511943,56516278
14,23398818,23424771
12,111777331,111777425
2,25302770,25304558
3,191955826,192000886
12,111807086,111841114
11,5274420,5667019
7,151574127,151576299
6,107077453,107116292
7,36010757,36011177
14,23426159,23426238
3,192232811,192234362
7,36069221,36095041
3,114056941,114866118
Y,9215731,9218480
1,207669492,207813992
3,192234620,192239187
14,23451907,23468287
5,135257968,135290723
17,18441117,18528930
7,36134882,36140263
3,192251798,192251901
7,151597360,151597459
X,19362011,19379823
3,192447344,192447505
7,151613412,151613503
17,66130816,66131745
12,111819671,111823442
7,151647471,151652070
11,66742748,66744475
7,36148634,36150482
3,192862253,192894653
6,41757634,41863099
7,151765985,151766090
17,66148917,66155184
7,36186451,36187633
14,23486367,23486590
7,151817086,151818802
3,192873245,192874997
14,23502739,23502847
10,71857979,71892690
13,38136720,38172981
5,20305674,20331565
14,23625518,23625623
7,4683388,4811074
3,193025033,193032151
19,19322782,19363042
7,151825964,151826771
14,23699170,23699325
5,36248536,36302216
14,23728669,23728775
3,193271002,193272877
7,152063848,152064100
14,23763061,23765007
17,66186025,66188943
7,152064256,152064345
17,66195062,66195737
15,34158428,34331377
14,23825615,23826212
7,152064604,152065746
3,193296601,193310879
4,174291120,174298683
17,66242770,66244079
5,20611949,20937800
14,23857799,23857881
7,152099865,152099978
17,21729601,21731762
Y,9225731,9233636
14,23884548,23884895
7,152133980,152140272
3,193336398,193345126
17,66409764,66521090
14,23887196,23887272
15,59887074,59932438
4,111286889,111486441
3,193341978,193342090
17,39874406,39874512
3,193458262,193458510
14,23980969,24029987
17,39886381,39886657
3,193483470,193483792
17,39993316,39993580
7,152136306,152136393
X,77385245,77395203
11,66774249,66818334
17,40004770,40007699
7,152142562,152144235
3,193560349,193561813
14,71797059,71797455
10,7792925,7829990
14,71865054,71865124
7,152160871,152162634
17,40086888,40117648
14,71915406,71915673
3,193675161,193721448
14,72315323,72375147
9,26904081,26947461
14,72489124,72489233
2,25380063,25382006
14,73019288,73061833
4,75230860,75254468
7,152287726,152288026
2,25427182,25432071
3,193698403,193723887
14,73319932,73320039
10,89511269,89601100
14,24030306,24037282
7,152290058,152290176
17,22022437,22023991
7,152293008,152293115
2,25450724,25451090
7,152299298,152299977
14,73376145,73376231
2,25551509,25551590
5,118347166,118347751
14,24198247,24198950
6,37400995,37450603
7,152306398,152306519
7,152435527,152435815
14,24218445,24220359
2,25592042,25598714
7,152446164,152446820
12,43954587,43955100
9,131314866,131395941
18,29202210,29265799
5,20612734,20614874
7,152454747,152455034
12,43963572,43965841
5,118404992,118405095
7,152753822,152753904
5,118462477,118464139
7,152841398,152841673
12,44026896,44027084
2,25592818,25593185
2,96991069,96994091
12,44053630,44054904
3,98627303,98627408
12,121746048,121837699
3,98699902,98701940
19,44507100,44518078
12,44112796,44117803
7,4815253,4833943
5,20830275,20831056
7,153097005,153111048
12,54969171,54982443
3,98934068,98935110
12,44130431,44134870
10,93976089,93976550
3,99045221,99045396
2,25643986,25650512
5,118468346,118468577
10,94031904,94032007
3,99085645,99085733
4,75310851,75320726
10,94094220,94094321
3,99219191,99224352
10,94178424,94180632
5,118474554,118474660
11,60739115,60787849
5,118490332,118490411
10,94200968,94201061
17,4442192,4458926
2,203879602,204091101
3,99226031,99245957
15,59930261,59949740
10,94356609,94357044
12,44402423,44403946
19,19366450,19373605
17,66539369,66542970
3,99316908,99342664
5,21196829,21196969
10,94418801,94419055
5,118593035,118593132
2,25919945,25920057
5,21323982,21341484
5,118642039,118642326
5,118781411,118781528
3,40540382,40540494
5,132202252,132203723
2,25945061,25945165
3,40628026,40628919
6,26045639,26046097
5,118804654,118804750
3,40637698,40638985
2,26032794,26033525
17,25621102,25640657
3,40644616,40646918
2,172778958,172848599
3,193711120,193711774
3,182971032,183016292
11,867357,915058
5,118882826,118883301
10,134973951,135039916
3,40740557,40740829
14,24236871,24238207
11,111749659,111756699
3,40803036,40803290
14,24261139,24261445
5,118890945,118891353
11,5289582,5526847
Y,24816763,24819006
14,24294845,24296605
3,40807698,40904117
5,118945897,118946000
12,132106436,132107748
14,24391456,24403777
5,118988218,118988695
Y,24908998,24915934
19,19375173,19384200
3,193723226,193788759
12,132131658,132132666
7,76822688,76829143
14,24407940,24458048
2,98086678,98100408
5,142149949,142608576
6,26055968,26056699
3,43020759,43101703
17,44594068,44657088
Y,24997731,24998862
7,116827602,116827794
5,21341942,21589481
16,1469745,1479345
12,132145608,132145719
2,24714783,24993571
5,119015892,119016775
15,34260921,34357291
7,116902972,116904942
Y,9334896,9342768
5,119581143,119669197
10,94428502,94429500
5,119673244,119673348
Y,9345205,9347784
6,31707797,31732628
8,18027986,18081198
10,123499939,123688316
5,119681602,119740532
10,94470256,94470365
10,94637849,94638046
19,44529494,44537265
X,122993574,123047829
10,94819420,94820183
12,55024595,55028679
12,8290733,8341133
10,94866629,94867140
11,111779289,111794446
1,1227756,1244989
15,34376218,34394149
10,94966614,94969384
7,153146514,153146960
10,45466429,45474258
7,153665750,153665911
17,73028670,73061984
16,1484384,1494557
17,73314157,73401790
4,25749055,25865382
10,95043761,95044315
10,95270305,95270437
10,95368343,95368456
3,41012032,41013069
10,95641050,95641695
3,43120724,43147568
3,41203778,41210038
3,9791628,9829903
10,95717948,95721297
3,41690747,41690828
5,158584417,158637061
17,66863433,66951533
10,95806795,95806882
10,48931789,48931904
11,5322244,5323226
7,112063023,112121072
14,101518783,101518862
11,65337901,65341413
14,101520638,101520723
17,61780192,61819330
5,132208014,132210738
14,101521008,101521110
11,5344541,5345582
10,48952491,48980269
14,101521738,101521848
3,177990720,178562217
15,59951345,59981733
7,148287657,148312952
2,31395924,31456724
19,44529506,44591471
10,118187379,118237469
5,69321074,69338940
14,101522556,101522637
11,5363744,5364809
3,129366635,129612419
18,29339525,29340843
17,66420592,66420689
14,101526092,101526175
12,67913609,67960906
17,66553657,66578718
5,128430444,128449721
11,5372738,5373676
6,166945369,166947709
2,26045338,26045819
17,66587937,66760023
12,67964977,67983767
6,167271582,167369612
12,68052771,68064699
7,4836686,4923350
12,111925282,111925382
2,26079330,26079835
12,112002625,112002687
17,66762614,66762700
12,68102827,68123255
19,44555520,44572144
17,66789690,66793963
Y,9355208,9364506
17,67000855,67014464
1,207818458,207911761
2,26109833,26110075
11,65339820,65341669
10,95841707,95868571
7,76940068,77045717
17,67090430,67091640
16,58231016,58251709
16,58233474,58233740
6,16129356,16148479
17,67095683,67095797
3,99410324,99410415
11,111782966,111789574
16,58315593,58316079
2,26217663,26217950
3,99521543,99524902
16,68392231,68482591
12,132147141,132149249
17,67314874,67315102
3,99683158,99683242
16,58411956,58412052
16,58416893,58417702
3,99898411,99900574
17,67351274,67351359
16,58418346,58418446
17,67473280,67497896
2,26265544,26265650
3,99940365,99940436
16,58455230,58496374
Y,25012691,25013903
17,67547499,67550002
3,99944218,99944917
1,52254863,52344477
14,35451163,35498773
2,198557830,198639547
3,100080031,100080481
4,75480629,75490486
3,100364965,100365041
2,26324186,26325005
11,111783460,111797595
16,58530812,58530918
17,67573392,67899141
3,100383894,100384320
16,58582403,58582537
11,111788756,111797596
2,198570087,198573113
11,5410607,5411664
16,58593700,58593835
3,100629819,100631019
2,26363132,26364133
16,58631493,58631849
17,36481413,36499730
2,113493930,113522254
11,5423827,5424777
3,100671471,100671577
16,58652579,58652668
3,100881938,100882830
17,67703334,67703514
16,58767816,59142878
11,5443341,5444436
17,67945002,67945088
9,26947037,27062928
15,66797297,66842115
8,144648357,144655141
2,26372073,26373600
17,67957848,67979679
2,98108978,98206428
11,5461800,5462744
8,93895865,93898013
11,5474638,5475707
4,174305852,174327531
2,26382892,26384005
6,167342992,167370679
19,48281829,48287943
8,94146324,94179079
2,64068074,64118696
10,127455022,127464390
2,153574407,153617767
11,5509915,5510979
12,68323015,68363797
7,116903971,116904442
8,94241867,94242388
12,68371887,68372167
7,116904447,116904584
2,26384925,26385423
11,5528530,5531215
14,24505662,24520580
19,55912652,55919145
11,2421718,2425106
7,116940915,116962290
12,68383225,68628466
11,65343509,65360121
2,45168902,45173216
7,117080036,117080834
6,41873092,41888877
6,107349407,107372546
4,174446120,174451380
18,55711599,56068772
2,26894122,26897332
17,67982127,67982235
X,19378174,19533379
14,73396320,73396638
1,24683489,24743424
17,68013465,68125000
8,18248755,18258728
5,21481436,21484120
5,132211071,132299326
16,1494935,1525581
17,68047418,68064236
2,26901087,26901378
2,69688532,69901481
12,57522276,57607134
19,44576297,44593766
17,36508111,36556019
12,68395174,68395328
21,40556102,40693485
12,55038375,55042277
2,198591603,198651486
7,153723372,153735689
5,21493692,21494062
18,29409136,29533099
5,21569864,21570154
19,55940107,55954230
1,150782181,150849244
7,153752670,153756646
12,68429547,68430633
7,153789286,153793128
12,68537098,68537470
7,154630098,154657193
6,33384219,33386094
5,158690089,158713044
2,27050037,27050388
7,154742936,154743898
11,5535623,5537935
7,154748139,154748817
12,68726668,68845443
16,58778155,58778261
7,154795158,154797413
5,21616371,21779631
16,58804428,58804722
17,48620419,48633213
5,135266006,135287280
4,175157809,175205415
16,58810444,58811467
12,112019179,112019607
6,31730576,31732628
3,66119285,66438540
5,112768251,112770728
16,58859795,58860272
2,45232300,45236569
12,112037302,112038060
2,27173176,27232675
2,218990012,219001976
5,21734320,21734413
16,58881711,58914117
20,416124,443197
17,37884749,37887040
19,44598492,44612479
2,26804070,26864236
16,59122741,59122995
19,48304500,48322308
16,59200855,59201056
6,16238811,16295780
16,59448677,59448749
16,59574030,59574170
2,27207644,27237480
16,59689506,59690240
19,55964352,55973710
16,59788365,59788930
2,122095352,122407163
10,127477146,127511817
16,59889257,60087875
7,36268230,36268493
16,60058482,60059045
6,26087509,26098571
7,138279030,138386097
7,36268889,36270716
7,117127791,117127983
16,60391118,60391378
17,8130191,8151362
7,117200787,117204730
7,36345240,36345513
7,117226261,117226470
16,60393746,60476149
7,154898110,154898361
7,117244845,117287469
11,5565719,5566779
7,36359384,36360088
7,154973591,154973894
7,117522913,117523729
17,79604197,79615779
7,36377276,36377387
7,36502632,36544121
11,5602107,5603114
11,66824289,66839484
19,19386827,19431653
3,43328004,43466256
7,36637440,36639726
7,72507941,72515008
2,74776153,74784681
7,36681752,36681849
6,52866077,52926600
7,36773609,36774140
7,72509641,72509742
5,21882694,21884421
16,28969904,28969982
5,112849380,112930982
7,36790292,36802686
8,94710789,94743755
6,24495080,24537435
16,30064411,30081778
7,72518503,72525485
7,36820613,36822394
16,28986125,29002096
2,219027568,219031718
6,107386386,107436473
3,178735011,178790067
7,36858564,36859295
8,18384811,18942240
3,13857755,13921618
7,36878577,36880978
7,36958962,36959037
16,28986294,28990145
7,37037401,37053235
11,13409548,13484844
16,29000461,29002099
7,37145128,37145215
3,142719749,142720309
5,94987885,95034415
7,37156384,37156790
16,29065053,29119429
2,26915619,26956288
5,22139356,22141577
3,142830644,142831201
7,37209283,37209384
8,41434706,41482520
7,37390747,37390846
3,142842204,142850735
16,29077576,29077679
7,37415125,37415626
2,27272551,27273132
3,142884490,142884579
8,144656955,144660819
3,142895127,142897307
7,37459231,37459370
12,88536073,88593664
7,37474718,37474819
7,37625103,37625932
3,143031909,143033271
7,37860812,37861212
6,107473761,107780768
3,143061088,143065913
17,72199721,72206794
5,22142461,22152465
11,5617339,5634188
15,60296421,60353929
16,29086163,29128039
3,143100180,143101003
6,31733367,31745108
3,137906109,138017231
3,143222117,143223115
7,72569033,72619657
3,158363611,158390482
3,143235965,143237071
10,71897737,71906432
11,111797868,111893308
3,143339370,143346532
12,56512034,56538455
3,143574581,143574985
11,60869867,60895324
7,117638912,117644099
14,24608654,24609653
2,219081817,219119079
12,44638177,44657765
7,118102553,118102648
14,24627812,24627931
12,44642215,44642787
14,21467414,21470030
7,118520157,118521342
14,24678852,24685193
12,45274651,45274752
12,45444684,45496890
20,47240790,47444420
12,45457256,45459134
11,2425745,2444275
12,45465552,45466626
2,45615819,45839304
2,27276486,27277144
7,118590440,118591313
2,27283906,27284683
2,105858200,105859924
7,118818231,118819203
7,38335364,38335834
7,119124379,119124463
7,38350984,38351409
12,55224303,55252177
7,38362047,38362331
7,119209294,119209370
9,26993134,27005691
7,38365671,38369244
7,119344610,119547429
2,26987152,27004099
12,45511554,45511671
4,175204828,175254531
6,167412670,167466201
2,27285296,27285775
11,66886740,67025558
7,38374642,38375115
12,45566847,45609824
7,38380301,38380599
15,66839517,66858317
2,27381431,27382097
13,38210773,38444562
12,68738444,68743739
2,105867759,105869601
3,100920676,100920779
3,101076136,101078086
3,41729360,41729525
12,132379196,132407712
12,68867521,68868682
3,41808107,41808411
3,101133072,101133477
3,41900842,41901086
12,68881467,68881643
3,9799026,9811676
19,55987699,55995854
3,41910490,41910587
10,48963181,48964127
12,68946775,68947662
3,41940603,41940745
2,178077291,178088686
17,33738079,33760302
3,101177374,101177470
3,41996937,41997255
3,101220999,101221101
2,27558402,27565466
10,48980162,48981273
3,42018500,42019526
12,69020650,69020967
12,113736564,113797298
2,105880871,105946491
5,158741791,158757895
3,101237711,101242731
12,112107656,112108166
3,42092673,42093186
3,42187138,42187863
Y,9385717,9388290
3,42263332,42263457
3,101295333,101295791
3,42362497,42364187
12,112250597,112251224
10,48988121,48998766
3,101318087,101318488
Y,9448180,9458885
19,55996371,55998935
3,101334670,101334772
20,459116,524465
3,101347154,101347250
3,101366265,101366366
17,49230920,49249108
3,101380904,101381008
3,101395274,101398061
2,154333852,154335322
3,101431316,101432035
19,48322703,48346587
3,101542637,101543842
12,112277571,112280706
10,26727132,26856732
3,101659703,101716770
